k, id_centroide, dim1, dim2, dim3, dim4, 
102, 100, 5.100000, 3.300000, 1.700000, 0.500000, 
102, 101, 6.850000, 3.050000, 5.450000, 2.100000, 
103, 0, 5.650000, 2.750000, 4.150000, 1.300000, 
103, 1, 4.833333, 3.000000, 1.400000, 0.200000, 
103, 2, 5.800000, 2.800000, 5.100000, 2.400000, 
103, 3, 6.233333, 3.300000, 4.566667, 1.566667, 
103, 4, 7.300000, 2.900000, 6.300000, 1.800000, 
103, 5, 5.160000, 3.820000, 1.520000, 0.240000, 
103, 6, 7.650000, 2.900000, 6.650000, 2.050000, 
103, 7, 6.150000, 2.350000, 4.950000, 1.500000, 
103, 8, 4.600000, 3.500000, 1.200000, 0.250000, 
103, 9, 5.800000, 2.650000, 3.950000, 1.200000, 
103, 10, 5.000000, 3.600000, 1.400000, 0.200000, 
103, 11, 6.100000, 2.600000, 5.600000, 1.400000, 
103, 12, 4.500000, 2.300000, 1.300000, 0.300000, 
103, 13, 5.000000, 3.500000, 1.300000, 0.300000, 
103, 14, 5.400000, 3.900000, 1.300000, 0.400000, 
103, 15, 5.100000, 3.300000, 1.700000, 0.500000, 
103, 16, 6.700000, 3.000000, 5.000000, 1.700000, 
103, 17, 5.800000, 2.700000, 5.100000, 1.900000, 
103, 18, 5.000000, 2.450000, 3.150000, 1.050000, 
103, 19, 6.100000, 2.900000, 4.700000, 1.400000, 
103, 20, 6.300000, 3.300000, 6.000000, 2.500000, 
103, 21, 6.000000, 2.200000, 4.000000, 1.000000, 
103, 22, 4.900000, 3.100000, 1.500000, 0.100000, 
103, 23, 6.100000, 2.800000, 4.000000, 1.300000, 
103, 24, 6.200000, 3.400000, 5.400000, 2.300000, 
103, 25, 6.400000, 3.200000, 5.300000, 2.300000, 
103, 26, 4.400000, 3.033333, 1.333333, 0.200000, 
103, 27, 6.200000, 2.200000, 4.500000, 1.500000, 
103, 28, 6.300000, 2.500000, 5.000000, 1.900000, 
103, 29, 5.600000, 2.800000, 4.900000, 2.000000, 
103, 30, 5.800000, 2.700000, 4.100000, 1.000000, 
103, 31, 6.300000, 2.700000, 4.900000, 1.800000, 
103, 32, 4.300000, 3.000000, 1.100000, 0.100000, 
103, 33, 6.700000, 3.100000, 4.400000, 1.400000, 
103, 34, 5.600000, 2.900000, 3.600000, 1.300000, 
103, 35, 5.100000, 3.500000, 1.400000, 0.250000, 
103, 36, 6.400000, 2.800000, 5.600000, 2.150000, 
103, 37, 6.100000, 3.000000, 4.900000, 1.800000, 
103, 38, 5.450000, 3.600000, 1.400000, 0.200000, 
103, 39, 7.200000, 3.000000, 5.800000, 1.600000, 
103, 40, 6.700000, 3.100000, 4.700000, 1.500000, 
103, 41, 5.550000, 2.450000, 3.850000, 1.100000, 
103, 42, 4.800000, 3.400000, 1.750000, 0.200000, 
103, 43, 7.150000, 3.100000, 5.950000, 1.950000, 
103, 44, 5.000000, 3.000000, 1.600000, 0.200000, 
103, 45, 5.166667, 3.433333, 1.466667, 0.200000, 
103, 46, 7.700000, 3.000000, 6.100000, 2.300000, 
103, 47, 6.800000, 2.800000, 4.800000, 1.400000, 
103, 48, 6.500000, 3.200000, 5.100000, 2.000000, 
103, 49, 5.000000, 3.500000, 1.600000, 0.600000, 
103, 50, 6.600000, 2.950000, 4.500000, 1.350000, 
103, 51, 5.600000, 3.000000, 4.100000, 1.300000, 
103, 52, 5.800000, 4.000000, 1.200000, 0.200000, 
103, 53, 5.700000, 4.400000, 1.500000, 0.400000, 
103, 54, 6.200000, 2.800000, 4.800000, 1.800000, 
103, 55, 7.000000, 3.200000, 4.700000, 1.400000, 
103, 56, 4.650000, 3.200000, 1.350000, 0.200000, 
103, 57, 6.300000, 2.300000, 4.400000, 1.300000, 
103, 58, 7.800000, 3.800000, 6.550000, 2.100000, 
103, 59, 4.700000, 3.200000, 1.600000, 0.200000, 
103, 60, 5.000000, 3.400000, 1.600000, 0.400000, 
103, 61, 6.150000, 2.750000, 5.100000, 1.550000, 
103, 62, 6.900000, 3.100000, 5.100000, 2.300000, 
103, 63, 6.000000, 3.000000, 4.800000, 1.800000, 
103, 64, 4.600000, 3.100000, 1.500000, 0.200000, 
103, 65, 5.900000, 3.000000, 5.100000, 1.800000, 
103, 66, 6.900000, 3.100000, 4.900000, 1.500000, 
103, 67, 6.000000, 2.900000, 4.500000, 1.500000, 
103, 68, 6.450000, 2.850000, 5.250000, 1.950000, 
103, 69, 5.600000, 2.500000, 3.600000, 1.000000, 
103, 70, 7.700000, 2.600000, 6.900000, 2.300000, 
103, 71, 6.400000, 2.950000, 5.550000, 1.800000, 
103, 72, 5.000000, 3.400000, 1.500000, 0.200000, 
103, 73, 5.000000, 3.250000, 1.300000, 0.200000, 
103, 74, 6.500000, 3.000000, 5.800000, 2.200000, 
103, 75, 5.400000, 3.400000, 1.600000, 0.300000, 
103, 76, 6.500000, 2.800000, 4.600000, 1.500000, 
103, 77, 7.400000, 2.800000, 6.100000, 1.900000, 
103, 78, 5.100000, 3.800000, 1.900000, 0.400000, 
103, 79, 6.300000, 2.900000, 4.300000, 1.300000, 
103, 80, 4.800000, 3.100000, 1.600000, 0.200000, 
103, 81, 7.200000, 3.600000, 6.100000, 2.500000, 
103, 82, 6.800000, 3.050000, 5.300000, 2.200000, 
103, 83, 6.300000, 3.400000, 5.600000, 2.400000, 
103, 84, 6.700000, 3.300000, 5.700000, 2.100000, 
103, 85, 5.700000, 2.500000, 5.000000, 2.000000, 
103, 86, 6.100000, 2.800000, 4.700000, 1.200000, 
103, 87, 6.100000, 3.000000, 4.600000, 1.400000, 
103, 88, 5.566667, 2.933333, 4.500000, 1.433333, 
103, 89, 4.900000, 2.500000, 4.500000, 1.700000, 
103, 90, 5.200000, 2.700000, 3.900000, 1.400000, 
103, 91, 5.500000, 2.466667, 4.133333, 1.266667, 
103, 92, 6.733333, 3.200000, 5.733333, 2.400000, 
103, 93, 5.700000, 2.950000, 4.200000, 1.250000, 
103, 94, 5.000000, 2.150000, 3.400000, 1.000000, 
103, 95, 5.900000, 3.200000, 4.800000, 1.800000, 
103, 96, 6.850000, 3.100000, 5.600000, 2.200000, 
103, 97, 5.800000, 2.700000, 5.100000, 1.900000, 
103, 98, 6.400000, 3.100000, 5.500000, 1.800000, 
103, 99, 5.500000, 4.200000, 1.400000, 0.200000, 
103, 100, 6.700000, 2.500000, 5.800000, 1.800000, 
103, 101, 5.550000, 3.850000, 1.700000, 0.350000, 
103, 102, 5.900000, 3.000000, 4.200000, 1.500000, 
104, 0, 4.800000, 3.400000, 1.900000, 0.200000, 
104, 1, 5.000000, 3.250000, 1.300000, 0.200000, 
104, 2, 5.200000, 3.500000, 1.500000, 0.200000, 
104, 3, 6.000000, 3.000000, 4.800000, 1.800000, 
104, 4, 6.500000, 3.000000, 5.500000, 1.800000, 
104, 5, 5.000000, 2.450000, 3.150000, 1.050000, 
104, 6, 6.866667, 3.066667, 5.333333, 2.166667, 
104, 7, 5.100000, 3.800000, 1.500000, 0.300000, 
104, 8, 6.300000, 2.900000, 5.600000, 1.800000, 
104, 9, 5.400000, 3.900000, 1.700000, 0.400000, 
104, 10, 5.000000, 3.000000, 1.600000, 0.200000, 
104, 11, 6.400000, 3.100000, 5.500000, 1.800000, 
104, 12, 5.650000, 2.900000, 4.500000, 1.400000, 
104, 13, 5.750000, 2.725000, 3.900000, 1.175000, 
104, 14, 6.400000, 3.200000, 5.300000, 2.300000, 
104, 15, 6.500000, 3.200000, 5.100000, 2.000000, 
104, 16, 5.800000, 2.700000, 5.100000, 1.900000, 
104, 17, 5.100000, 3.400000, 1.500000, 0.200000, 
104, 18, 6.400000, 2.800000, 5.600000, 2.150000, 
104, 19, 4.900000, 2.500000, 4.500000, 1.700000, 
104, 20, 4.850000, 3.000000, 1.400000, 0.250000, 
104, 21, 6.500000, 2.800000, 4.600000, 1.500000, 
104, 22, 4.400000, 3.200000, 1.300000, 0.200000, 
104, 23, 7.700000, 2.600000, 6.900000, 2.300000, 
104, 24, 7.900000, 3.800000, 6.400000, 2.000000, 
104, 25, 4.800000, 3.000000, 1.400000, 0.100000, 
104, 26, 7.150000, 3.100000, 5.950000, 1.950000, 
104, 27, 5.100000, 3.800000, 1.600000, 0.200000, 
104, 28, 6.700000, 2.500000, 5.800000, 1.800000, 
104, 29, 6.700000, 3.000000, 5.000000, 1.700000, 
104, 30, 5.550000, 2.650000, 4.300000, 1.250000, 
104, 31, 5.650000, 3.000000, 4.150000, 1.250000, 
104, 32, 6.800000, 3.200000, 5.900000, 2.300000, 
104, 33, 7.700000, 3.000000, 6.100000, 2.300000, 
104, 34, 6.400000, 3.200000, 4.500000, 1.500000, 
104, 35, 5.700000, 4.400000, 1.500000, 0.400000, 
104, 36, 6.000000, 2.900000, 4.500000, 1.500000, 
104, 37, 6.950000, 3.150000, 4.800000, 1.450000, 
104, 38, 5.100000, 3.800000, 1.900000, 0.400000, 
104, 39, 4.750000, 3.150000, 1.600000, 0.200000, 
104, 40, 5.400000, 3.000000, 4.500000, 1.500000, 
104, 41, 6.700000, 3.100000, 4.700000, 1.500000, 
104, 42, 5.400000, 3.400000, 1.600000, 0.300000, 
104, 43, 4.400000, 2.950000, 1.350000, 0.200000, 
104, 44, 4.900000, 3.100000, 1.500000, 0.100000, 
104, 45, 6.100000, 2.800000, 4.700000, 1.200000, 
104, 46, 5.000000, 3.500000, 1.600000, 0.600000, 
104, 47, 7.200000, 3.000000, 5.800000, 1.600000, 
104, 48, 6.400000, 2.700000, 5.300000, 1.900000, 
104, 49, 6.900000, 3.200000, 5.700000, 2.300000, 
104, 50, 6.600000, 3.000000, 5.200000, 2.150000, 
104, 51, 5.700000, 3.800000, 1.700000, 0.300000, 
104, 52, 6.700000, 3.300000, 5.700000, 2.100000, 
104, 53, 5.000000, 3.400000, 1.600000, 0.400000, 
104, 54, 5.350000, 3.700000, 1.500000, 0.200000, 
104, 55, 6.500000, 3.000000, 5.800000, 2.200000, 
104, 56, 4.300000, 3.000000, 1.100000, 0.100000, 
104, 57, 6.150000, 2.250000, 4.200000, 1.150000, 
104, 58, 5.100000, 3.300000, 1.700000, 0.500000, 
104, 59, 4.650000, 3.200000, 1.350000, 0.200000, 
104, 60, 4.600000, 3.600000, 1.000000, 0.200000, 
104, 61, 6.100000, 2.200000, 4.750000, 1.500000, 
104, 62, 6.300000, 2.600000, 4.950000, 1.850000, 
104, 63, 4.800000, 3.400000, 1.600000, 0.200000, 
104, 64, 7.350000, 2.850000, 6.200000, 1.850000, 
104, 65, 7.600000, 3.000000, 6.600000, 2.100000, 
104, 66, 7.700000, 2.800000, 6.700000, 2.000000, 
104, 67, 5.200000, 3.400000, 1.400000, 0.200000, 
104, 68, 5.900000, 3.000000, 4.200000, 1.500000, 
104, 69, 5.700000, 2.850000, 4.150000, 1.300000, 
104, 70, 4.600000, 3.100000, 1.500000, 0.200000, 
104, 71, 5.350000, 2.600000, 3.950000, 1.350000, 
104, 72, 7.700000, 3.800000, 6.700000, 2.200000, 
104, 73, 5.900000, 3.000000, 5.100000, 1.800000, 
104, 74, 6.650000, 3.050000, 4.400000, 1.400000, 
104, 75, 5.000000, 2.150000, 3.400000, 1.000000, 
104, 76, 5.050000, 3.525000, 1.375000, 0.250000, 
104, 77, 4.500000, 2.300000, 1.300000, 0.300000, 
104, 78, 6.150000, 3.350000, 4.600000, 1.600000, 
104, 79, 6.250000, 3.400000, 5.500000, 2.350000, 
104, 80, 5.450000, 3.700000, 1.300000, 0.300000, 
104, 81, 6.700000, 3.200000, 5.650000, 2.450000, 
104, 82, 6.150000, 2.900000, 4.850000, 1.800000, 
104, 83, 5.700000, 2.500000, 5.000000, 2.000000, 
104, 84, 5.700000, 2.800000, 5.000000, 2.200000, 
104, 85, 5.500000, 2.300000, 4.000000, 1.300000, 
104, 86, 6.100000, 3.000000, 4.600000, 1.400000, 
104, 87, 5.650000, 4.100000, 1.300000, 0.200000, 
104, 88, 7.200000, 3.600000, 6.100000, 2.500000, 
104, 89, 6.700000, 2.850000, 4.700000, 1.350000, 
104, 90, 5.900000, 3.200000, 4.800000, 1.800000, 
104, 91, 4.600000, 3.400000, 1.400000, 0.300000, 
104, 92, 5.700000, 2.600000, 3.500000, 1.000000, 
104, 93, 6.100000, 2.600000, 5.600000, 1.400000, 
104, 94, 5.100000, 3.700000, 1.500000, 0.400000, 
104, 95, 5.550000, 2.450000, 3.850000, 1.100000, 
104, 96, 5.500000, 2.400000, 3.700000, 1.000000, 
104, 97, 6.100000, 2.900000, 4.700000, 1.400000, 
104, 98, 5.200000, 4.100000, 1.500000, 0.100000, 
104, 99, 6.300000, 3.300000, 6.000000, 2.500000, 
104, 100, 6.200000, 2.666667, 5.033333, 1.533333, 
104, 101, 6.400000, 2.900000, 4.300000, 1.300000, 
104, 102, 5.000000, 3.400000, 1.500000, 0.200000, 
104, 103, 6.150000, 2.850000, 4.150000, 1.300000, 
105, 0, 5.500000, 2.500000, 4.000000, 1.300000, 
105, 1, 5.700000, 4.400000, 1.500000, 0.400000, 
105, 2, 7.666667, 2.800000, 6.733333, 2.133333, 
105, 3, 5.100000, 3.775000, 1.625000, 0.325000, 
105, 4, 5.900000, 3.100000, 4.950000, 1.800000, 
105, 5, 5.700000, 2.900000, 4.200000, 1.300000, 
105, 6, 6.100000, 2.800000, 4.700000, 1.200000, 
105, 7, 5.500000, 4.200000, 1.400000, 0.200000, 
105, 8, 5.800000, 2.700000, 5.100000, 1.900000, 
105, 9, 6.433333, 2.866667, 5.666667, 2.166667, 
105, 10, 4.800000, 3.400000, 1.900000, 0.200000, 
105, 11, 6.800000, 3.000000, 5.500000, 2.100000, 
105, 12, 5.000000, 3.500000, 1.300000, 0.300000, 
105, 13, 5.566667, 2.933333, 4.500000, 1.433333, 
105, 14, 5.550000, 3.850000, 1.700000, 0.350000, 
105, 15, 5.000000, 3.450000, 1.600000, 0.500000, 
105, 16, 6.400000, 2.900000, 4.300000, 1.300000, 
105, 17, 6.750000, 2.950000, 4.750000, 1.450000, 
105, 18, 5.700000, 2.500000, 5.000000, 2.000000, 
105, 19, 5.700000, 3.000000, 4.200000, 1.200000, 
105, 20, 7.700000, 3.800000, 6.700000, 2.200000, 
105, 21, 4.700000, 3.200000, 1.300000, 0.200000, 
105, 22, 5.350000, 3.700000, 1.500000, 0.200000, 
105, 23, 5.800000, 2.700000, 4.100000, 1.000000, 
105, 24, 5.000000, 3.600000, 1.400000, 0.200000, 
105, 25, 5.100000, 3.300000, 1.700000, 0.500000, 
105, 26, 6.200000, 2.900000, 4.300000, 1.300000, 
105, 27, 6.700000, 3.000000, 5.200000, 2.300000, 
105, 28, 6.900000, 3.100000, 5.400000, 2.100000, 
105, 29, 6.700000, 2.500000, 5.800000, 1.800000, 
105, 30, 6.900000, 3.325000, 5.850000, 2.300000, 
105, 31, 7.700000, 3.000000, 6.100000, 2.300000, 
105, 32, 5.400000, 3.400000, 1.600000, 0.300000, 
105, 33, 5.700000, 2.800000, 4.100000, 1.300000, 
105, 34, 5.800000, 4.000000, 1.200000, 0.200000, 
105, 35, 6.000000, 2.200000, 4.000000, 1.000000, 
105, 36, 6.300000, 2.500000, 4.900000, 1.500000, 
105, 37, 4.800000, 3.100000, 1.600000, 0.200000, 
105, 38, 6.450000, 2.850000, 5.250000, 1.950000, 
105, 39, 5.800000, 2.700000, 5.100000, 1.900000, 
105, 40, 6.350000, 3.250000, 4.600000, 1.550000, 
105, 41, 7.100000, 3.000000, 5.900000, 2.100000, 
105, 42, 5.500000, 2.300000, 4.000000, 1.300000, 
105, 43, 5.900000, 3.000000, 4.200000, 1.500000, 
105, 44, 6.900000, 3.100000, 5.100000, 2.300000, 
105, 45, 5.800000, 2.700000, 3.900000, 1.200000, 
105, 46, 6.100000, 2.950000, 4.650000, 1.400000, 
105, 47, 5.500000, 2.600000, 4.400000, 1.200000, 
105, 48, 5.200000, 3.450000, 1.450000, 0.200000, 
105, 49, 5.700000, 2.600000, 3.500000, 1.000000, 
105, 50, 6.700000, 3.200000, 5.650000, 2.450000, 
105, 51, 5.500000, 2.400000, 3.750000, 1.050000, 
105, 52, 6.450000, 3.200000, 5.200000, 2.150000, 
105, 53, 6.400000, 2.950000, 5.550000, 1.800000, 
105, 54, 4.400000, 2.900000, 1.400000, 0.200000, 
105, 55, 5.600000, 2.700000, 4.200000, 1.300000, 
105, 56, 6.100000, 2.800000, 4.000000, 1.300000, 
105, 57, 5.200000, 2.700000, 3.900000, 1.400000, 
105, 58, 6.000000, 3.400000, 4.500000, 1.600000, 
105, 59, 6.150000, 2.750000, 5.100000, 1.550000, 
105, 60, 6.700000, 3.100000, 4.400000, 1.400000, 
105, 61, 4.600000, 3.150000, 1.450000, 0.200000, 
105, 62, 6.300000, 2.700000, 4.900000, 1.800000, 
105, 63, 6.950000, 3.150000, 4.800000, 1.450000, 
105, 64, 5.000000, 2.000000, 3.500000, 1.000000, 
105, 65, 4.300000, 3.000000, 1.100000, 0.100000, 
105, 66, 5.600000, 2.800000, 4.900000, 2.000000, 
105, 67, 6.400000, 3.100000, 5.500000, 1.800000, 
105, 68, 5.600000, 2.900000, 3.600000, 1.300000, 
105, 69, 5.000000, 3.250000, 1.300000, 0.200000, 
105, 70, 6.250000, 2.250000, 4.450000, 1.400000, 
105, 71, 5.200000, 4.100000, 1.500000, 0.100000, 
105, 72, 6.250000, 3.400000, 5.500000, 2.350000, 
105, 73, 5.050000, 3.400000, 1.500000, 0.200000, 
105, 74, 6.000000, 2.900000, 4.500000, 1.500000, 
105, 75, 4.900000, 3.100000, 1.500000, 0.100000, 
105, 76, 6.600000, 2.950000, 4.500000, 1.350000, 
105, 77, 4.800000, 3.400000, 1.600000, 0.200000, 
105, 78, 4.700000, 3.200000, 1.600000, 0.200000, 
105, 79, 7.350000, 2.850000, 6.200000, 1.850000, 
105, 80, 5.100000, 3.500000, 1.400000, 0.250000, 
105, 81, 5.600000, 3.000000, 4.100000, 1.300000, 
105, 82, 5.400000, 3.900000, 1.300000, 0.400000, 
105, 83, 6.500000, 2.800000, 4.600000, 1.500000, 
105, 84, 5.000000, 3.000000, 1.600000, 0.200000, 
105, 85, 4.900000, 3.100000, 1.500000, 0.100000, 
105, 86, 6.100000, 2.600000, 5.600000, 1.400000, 
105, 87, 5.800000, 2.600000, 4.000000, 1.200000, 
105, 88, 4.600000, 3.500000, 1.200000, 0.250000, 
105, 89, 4.400000, 3.100000, 1.300000, 0.200000, 
105, 90, 5.600000, 2.500000, 3.900000, 1.100000, 
105, 91, 5.000000, 2.400000, 3.200000, 1.033333, 
105, 92, 7.900000, 3.800000, 6.400000, 2.000000, 
105, 93, 4.800000, 3.000000, 1.400000, 0.100000, 
105, 94, 7.200000, 3.100000, 5.900000, 1.700000, 
105, 95, 6.700000, 3.000000, 5.000000, 1.700000, 
105, 96, 4.850000, 3.000000, 1.400000, 0.250000, 
105, 97, 5.500000, 3.500000, 1.300000, 0.200000, 
105, 98, 6.000000, 2.200000, 5.000000, 1.500000, 
105, 99, 6.100000, 2.933333, 4.833333, 1.800000, 
105, 100, 6.300000, 3.300000, 6.000000, 2.500000, 
105, 101, 4.500000, 2.300000, 1.300000, 0.300000, 
105, 102, 6.300000, 2.500000, 5.000000, 1.900000, 
105, 103, 4.900000, 2.500000, 4.500000, 1.700000, 
105, 104, 5.800000, 2.800000, 5.100000, 2.400000, 
106, 0, 6.700000, 3.100000, 4.700000, 1.500000, 
106, 1, 4.400000, 2.950000, 1.350000, 0.200000, 
106, 2, 7.400000, 2.800000, 6.100000, 1.900000, 
106, 3, 5.700000, 2.500000, 5.000000, 2.000000, 
106, 4, 6.700000, 3.100000, 4.400000, 1.400000, 
106, 5, 6.000000, 2.200000, 4.000000, 1.000000, 
106, 6, 5.900000, 3.000000, 5.100000, 1.800000, 
106, 7, 6.800000, 3.000000, 5.500000, 2.100000, 
106, 8, 5.700000, 2.600000, 3.500000, 1.000000, 
106, 9, 6.450000, 3.200000, 5.200000, 2.150000, 
106, 10, 6.100000, 2.800000, 4.700000, 1.200000, 
106, 11, 6.400000, 2.550000, 5.700000, 1.600000, 
106, 12, 6.300000, 2.900000, 4.300000, 1.300000, 
106, 13, 5.900000, 3.000000, 4.200000, 1.500000, 
106, 14, 6.350000, 3.250000, 4.600000, 1.550000, 
106, 15, 4.650000, 3.200000, 1.350000, 0.200000, 
106, 16, 6.700000, 3.000000, 5.000000, 1.700000, 
106, 17, 4.800000, 3.000000, 1.400000, 0.100000, 
106, 18, 7.100000, 3.000000, 5.900000, 2.100000, 
106, 19, 4.400000, 3.200000, 1.300000, 0.200000, 
106, 20, 5.600000, 2.500000, 3.900000, 1.100000, 
106, 21, 5.400000, 3.400000, 1.700000, 0.200000, 
106, 22, 5.800000, 2.700000, 4.100000, 1.000000, 
106, 23, 5.500000, 3.500000, 1.300000, 0.200000, 
106, 24, 6.350000, 2.600000, 5.150000, 1.900000, 
106, 25, 6.400000, 3.150000, 5.900000, 2.350000, 
106, 26, 6.500000, 3.000000, 5.200000, 2.000000, 
106, 27, 6.000000, 3.000000, 4.800000, 1.800000, 
106, 28, 5.300000, 3.700000, 1.500000, 0.200000, 
106, 29, 5.100000, 3.750000, 1.500000, 0.350000, 
106, 30, 5.000000, 3.200000, 1.200000, 0.200000, 
106, 31, 6.800000, 2.800000, 4.800000, 1.400000, 
106, 32, 5.100000, 3.800000, 1.600000, 0.200000, 
106, 33, 5.600000, 2.900000, 3.600000, 1.300000, 
106, 34, 7.300000, 2.900000, 6.300000, 1.800000, 
106, 35, 6.750000, 3.250000, 5.800000, 2.200000, 
106, 36, 4.600000, 3.100000, 1.500000, 0.200000, 
106, 37, 4.966667, 2.233333, 3.366667, 1.000000, 
106, 38, 4.300000, 3.000000, 1.100000, 0.100000, 
106, 39, 5.000000, 3.000000, 1.600000, 0.200000, 
106, 40, 4.900000, 3.000000, 1.400000, 0.200000, 
106, 41, 5.200000, 3.450000, 1.450000, 0.200000, 
106, 42, 5.400000, 3.700000, 1.500000, 0.200000, 
106, 43, 5.550000, 3.850000, 1.700000, 0.350000, 
106, 44, 5.100000, 3.800000, 1.900000, 0.400000, 
106, 45, 4.900000, 2.500000, 4.500000, 1.700000, 
106, 46, 6.250000, 2.250000, 4.450000, 1.400000, 
106, 47, 6.100000, 2.800000, 4.000000, 1.300000, 
106, 48, 6.400000, 3.000000, 5.533333, 1.800000, 
106, 49, 6.250000, 2.750000, 4.850000, 1.800000, 
106, 50, 5.200000, 4.100000, 1.500000, 0.100000, 
106, 51, 7.000000, 3.200000, 4.700000, 1.400000, 
106, 52, 5.700000, 3.000000, 4.200000, 1.200000, 
106, 53, 5.400000, 3.400000, 1.500000, 0.400000, 
106, 54, 5.600000, 3.000000, 4.100000, 1.300000, 
106, 55, 6.100000, 2.950000, 4.650000, 1.400000, 
106, 56, 4.600000, 3.600000, 1.000000, 0.200000, 
106, 57, 5.800000, 2.800000, 5.100000, 2.400000, 
106, 58, 6.600000, 2.900000, 4.600000, 1.300000, 
106, 59, 4.750000, 3.150000, 1.600000, 0.200000, 
106, 60, 4.800000, 3.400000, 1.600000, 0.200000, 
106, 61, 5.400000, 3.900000, 1.300000, 0.400000, 
106, 62, 7.200000, 3.000000, 5.800000, 1.600000, 
106, 63, 5.000000, 3.350000, 1.450000, 0.200000, 
106, 64, 6.000000, 2.200000, 5.000000, 1.500000, 
106, 65, 6.300000, 2.650000, 5.000000, 1.500000, 
106, 66, 4.500000, 2.300000, 1.300000, 0.300000, 
106, 67, 6.250000, 3.400000, 5.500000, 2.350000, 
106, 68, 6.400000, 2.800000, 5.600000, 2.150000, 
106, 69, 5.050000, 3.350000, 1.650000, 0.450000, 
106, 70, 5.700000, 2.900000, 4.200000, 1.300000, 
106, 71, 5.500000, 2.400000, 4.000000, 1.300000, 
106, 72, 6.900000, 3.100000, 5.400000, 2.100000, 
106, 73, 4.800000, 3.400000, 1.900000, 0.200000, 
106, 74, 4.600000, 3.400000, 1.400000, 0.300000, 
106, 75, 4.800000, 3.000000, 1.400000, 0.300000, 
106, 76, 6.000000, 2.900000, 4.500000, 1.500000, 
106, 77, 6.100000, 3.000000, 4.900000, 1.800000, 
106, 78, 5.600000, 2.800000, 4.900000, 2.000000, 
106, 79, 5.050000, 3.525000, 1.375000, 0.250000, 
106, 80, 6.700000, 3.000000, 5.200000, 2.300000, 
106, 81, 7.800000, 3.400000, 6.250000, 2.150000, 
106, 82, 5.000000, 3.500000, 1.600000, 0.600000, 
106, 83, 5.950000, 3.300000, 4.650000, 1.700000, 
106, 84, 5.800000, 2.650000, 3.950000, 1.200000, 
106, 85, 6.600000, 3.000000, 4.400000, 1.400000, 
106, 86, 6.900000, 3.100000, 5.100000, 2.300000, 
106, 87, 6.900000, 3.100000, 4.900000, 1.500000, 
106, 88, 5.800000, 4.000000, 1.200000, 0.200000, 
106, 89, 5.600000, 4.300000, 1.450000, 0.300000, 
106, 90, 6.766667, 3.200000, 5.666667, 2.400000, 
106, 91, 5.100000, 3.400000, 1.500000, 0.200000, 
106, 92, 5.550000, 2.650000, 4.300000, 1.250000, 
106, 93, 5.100000, 2.500000, 3.000000, 1.100000, 
106, 94, 6.500000, 2.800000, 4.600000, 1.500000, 
106, 95, 7.450000, 3.700000, 6.400000, 2.350000, 
106, 96, 5.500000, 2.400000, 3.750000, 1.050000, 
106, 97, 5.700000, 2.800000, 4.100000, 1.300000, 
106, 98, 6.000000, 2.700000, 5.100000, 1.600000, 
106, 99, 5.200000, 2.700000, 3.900000, 1.400000, 
106, 100, 5.800000, 2.700000, 5.100000, 1.900000, 
106, 101, 7.650000, 2.900000, 6.650000, 2.050000, 
106, 102, 7.700000, 2.600000, 6.900000, 2.300000, 
106, 103, 4.900000, 3.100000, 1.500000, 0.100000, 
106, 104, 7.200000, 3.200000, 6.000000, 1.800000, 
106, 105, 5.566667, 2.933333, 4.500000, 1.433333, 
107, 0, 6.500000, 3.000000, 5.800000, 2.200000, 
107, 1, 6.250000, 2.250000, 4.450000, 1.400000, 
107, 2, 7.300000, 2.900000, 6.300000, 1.800000, 
107, 3, 6.400000, 2.950000, 5.550000, 1.800000, 
107, 4, 6.100000, 2.900000, 4.700000, 1.400000, 
107, 5, 5.800000, 2.800000, 5.100000, 2.400000, 
107, 6, 6.100000, 2.800000, 4.700000, 1.200000, 
107, 7, 6.700000, 3.100000, 4.700000, 1.500000, 
107, 8, 6.850000, 3.200000, 5.800000, 2.300000, 
107, 9, 6.400000, 2.700000, 5.300000, 1.900000, 
107, 10, 5.000000, 3.500000, 1.300000, 0.300000, 
107, 11, 5.400000, 3.400000, 1.600000, 0.300000, 
107, 12, 5.500000, 3.866667, 1.566667, 0.366667, 
107, 13, 7.200000, 3.100000, 5.900000, 1.700000, 
107, 14, 6.300000, 2.800000, 5.100000, 1.500000, 
107, 15, 6.300000, 2.500000, 5.000000, 1.900000, 
107, 16, 5.000000, 3.000000, 1.600000, 0.200000, 
107, 17, 5.700000, 2.600000, 3.500000, 1.000000, 
107, 18, 5.500000, 3.000000, 4.500000, 1.500000, 
107, 19, 6.000000, 3.400000, 4.500000, 1.600000, 
107, 20, 6.600000, 3.000000, 4.400000, 1.400000, 
107, 21, 6.000000, 3.000000, 4.800000, 1.800000, 
107, 22, 5.600000, 2.500000, 3.900000, 1.100000, 
107, 23, 5.500000, 3.500000, 1.300000, 0.200000, 
107, 24, 6.300000, 2.700000, 4.900000, 1.800000, 
107, 25, 6.700000, 3.200000, 5.650000, 2.450000, 
107, 26, 6.700000, 3.000000, 5.000000, 1.700000, 
107, 27, 4.800000, 3.400000, 1.900000, 0.200000, 
107, 28, 5.733333, 2.733333, 5.033333, 1.933333, 
107, 29, 5.166667, 3.466667, 1.433333, 0.200000, 
